chemical,protein,label
3404,ENSP00000264818,0
65110,ENSP00000323867,1
5487,ENSP00000391826,0
24360,ENSP00000176183,0
3682,ENSP00000378323,0
6437850,ENSP00000303147,0
774,ENSP00000293897,1
2487,ENSP00000226279,0
5282280,ENSP00000012443,0
4900,ENSP00000339933,0
1593,ENSP00000265465,0
104858,ENSP00000273430,0
4189,ENSP00000232607,0
6279,ENSP00000286301,0
2325,ENSP00000354238,0
51683,ENSP00000337949,0
5072,ENSP00000315011,0
129211,ENSP00000316244,1
291,ENSP00000292823,1
4976,ENSP00000347754,0
24360,ENSP00000354522,1
23994,ENSP00000309477,1
6438354,ENSP00000348461,0
3386,ENSP00000309649,0
5486827,ENSP00000300738,0
1541,ENSP00000322924,1
3016,ENSP00000367848,1
5077,ENSP00000303211,1
5865,ENSP00000339001,0
3054,ENSP00000265073,0
3154,ENSP00000357301,0
37464,ENSP00000358730,0
2550,ENSP00000262719,0
107688,ENSP00000264381,1
5726,ENSP00000301634,1
60787,ENSP00000304414,0
753,ENSP00000326219,1
5284569,ENSP00000363641,0
3043,ENSP00000354532,1
4034,ENSP00000216465,0
62924,ENSP00000335357,0
119182,ENSP00000341551,0
4917,ENSP00000312735,0
60719,ENSP00000303424,0
216235,ENSP00000297494,0
3857,ENSP00000340820,0
5401,ENSP00000234590,0
5454,ENSP00000333667,0
5280346,ENSP00000297991,0
2156,ENSP00000349078,0
5284603,ENSP00000370223,0
745,ENSP00000290349,1
2477,ENSP00000258400,1
191,ENSP00000357920,0
753,ENSP00000265174,1
82146,ENSP00000287820,1
4659568,ENSP00000222673,0
838,ENSP00000316244,1
444008,ENSP00000337335,0
937,ENSP00000279488,0
132624,ENSP00000393312,0
2914,ENSP00000231509,1
4036,ENSP00000218516,0
3202,ENSP00000263980,0
28517,ENSP00000231509,0
1204,ENSP00000321070,0
2169,ENSP00000341117,0
56971,ENSP00000323549,0
5755,ENSP00000392859,0
3937,ENSP00000209668,0
2662,ENSP00000360549,0
5311507,ENSP00000360154,0
3877,ENSP00000286648,1
1051,ENSP00000259271,1
54688,ENSP00000368066,0
5472,ENSP00000216330,0
2145,ENSP00000419851,0
156391,ENSP00000269466,0
3914,ENSP00000260443,0
5029,ENSP00000273062,1
5032,ENSP00000297258,0
132387,ENSP00000259271,0
3639,ENSP00000264613,0
2215,ENSP00000354612,0
681,ENSP00000350256,1
5991,ENSP00000336528,1
3750,ENSP00000332887,0
3648,ENSP00000356853,0
4659569,ENSP00000308938,0
312,ENSP00000434364,1
710,ENSP00000232975,0
4629,ENSP00000310701,0
3387,ENSP00000306512,0
3602,ENSP00000282957,0
2449,ENSP00000245457,0
5074,ENSP00000265164,0
1117,ENSP00000340523,1
10267,ENSP00000364486,1
132624,ENSP00000304501,1
74989,ENSP00000219240,1
692,ENSP00000277480,1
27991,ENSP00000346671,0
3403,ENSP00000358301,0
5533,ENSP00000220809,0
2153,ENSP00000308549,1
1117,ENSP00000216336,1
23930,ENSP00000455607,1
4330,ENSP00000311032,1
439260,ENSP00000354652,1
3397,ENSP00000363676,0
4788,ENSP00000292147,0
16133831,ENSP00000314606,0
3585,ENSP00000310935,0
1355,ENSP00000258400,1
4495,ENSP00000227378,0
2308,ENSP00000231509,1
158,ENSP00000280155,1
4171,ENSP00000353820,1
1117,ENSP00000303830,1
1117,ENSP00000264914,1
951,ENSP00000338072,1
5610,ENSP00000287907,0
5311068,ENSP00000216160,0
6450551,ENSP00000205402,0
4528,ENSP00000339328,0
644073,ENSP00000265986,0
890,ENSP00000331103,1
65889,ENSP00000393312,0
3086685,ENSP00000363205,0
1257,ENSP00000250018,0
1148,ENSP00000235521,1
2561,ENSP00000457031,0
16197727,ENSP00000243911,1
3394,ENSP00000356438,1
1548943,ENSP00000339001,0
5524,ENSP00000227868,0
298,ENSP00000249016,1
2099,ENSP00000203407,0
446155,ENSP00000261465,0
1798,ENSP00000285381,1
11243969,ENSP00000353731,1
446220,ENSP00000219833,1
10836,ENSP00000261835,0
5472,ENSP00000274192,0
2714,ENSP00000352839,0
3396,ENSP00000316244,1
252716,ENSP00000333534,0
1688,ENSP00000290354,0
3202,ENSP00000343204,0
4992,ENSP00000322706,0
5508,ENSP00000354612,1
448537,ENSP00000325120,1
115077,ENSP00000392411,0
3042,ENSP00000315602,0
23932,ENSP00000356480,0
5865,ENSP00000366410,0
21722,ENSP00000229447,0
2662,ENSP00000356438,1
3038,ENSP00000337761,0
723,ENSP00000356953,1
3032,ENSP00000254958,0
311,ENSP00000348234,0
16134896,ENSP00000270776,0
63062,ENSP00000252996,0
5072,ENSP00000217133,0
65243,ENSP00000354347,0
64715,ENSP00000368438,0
148211,ENSP00000291294,0
16157882,ENSP00000362353,1
501390,ENSP00000278412,0
5163,ENSP00000367959,1
4419,ENSP00000394624,1
5329099,ENSP00000219479,0
2802,ENSP00000392859,0
5304,ENSP00000265465,0
8230,ENSP00000304697,0
5149020,ENSP00000419692,0
158,ENSP00000368766,1
15897,ENSP00000332973,0
1117,ENSP00000228434,1
4184,ENSP00000408526,0
26721,ENSP00000234961,1
5035,ENSP00000337915,1
59693,ENSP00000356729,0
312,ENSP00000346577,1
5311023,ENSP00000225740,0
6726,ENSP00000307235,0
60961,ENSP00000391826,0
6230,ENSP00000363021,0
5283454,ENSP00000260116,0
3891,ENSP00000343204,0
54746,ENSP00000304408,0
3285,ENSP00000359693,0
3377,ENSP00000373884,0
4428,ENSP00000369050,0
445420,ENSP00000265512,0
60852,ENSP00000419628,0
5568,ENSP00000319984,1
1201549,ENSP00000220584,0
4495,ENSP00000258385,0
191,ENSP00000304501,1
4885,ENSP00000367959,1
9651,ENSP00000377947,0
5281004,ENSP00000364697,0
151165,ENSP00000287766,0
1117,ENSP00000343027,1
5486827,ENSP00000331602,0
3405,ENSP00000218721,0
3598,ENSP00000353904,0
5281888,ENSP00000248923,0
1893,ENSP00000265986,0
5284371,ENSP00000394624,1
2161,ENSP00000351755,0
4624,ENSP00000313350,0
44404987,ENSP00000303211,0
5324345,ENSP00000234310,0
10635,ENSP00000263464,0
3363,ENSP00000363216,0
5311101,ENSP00000245206,0
6436,ENSP00000360549,0
1050,ENSP00000261669,0
838,ENSP00000307766,1
34359,ENSP00000434364,0
122172,ENSP00000296412,0
5202,ENSP00000347754,1
4036,ENSP00000235835,0
1117,ENSP00000261669,1
60857,ENSP00000265986,0
71301,ENSP00000325425,0
5280360,ENSP00000241256,1
60919,ENSP00000306129,0
1220,ENSP00000322924,1
6422124,ENSP00000223129,0
3007,ENSP00000367959,1
5281040,ENSP00000381333,0
6437849,ENSP00000373884,0
610479,ENSP00000261416,0
4108,ENSP00000256999,0
5280363,ENSP00000335544,1
4159,ENSP00000354387,0
2585,ENSP00000382021,0
1229,ENSP00000297373,0
951,ENSP00000356070,0
10836,ENSP00000316244,1
60648,ENSP00000287766,1
1117,ENSP00000400175,1
104865,ENSP00000447378,0
424,ENSP00000264426,1
5936,ENSP00000250971,0
129806,ENSP00000337761,0
424,ENSP00000273588,0
3915,ENSP00000289004,0
5870,ENSP00000212015,0
77992,ENSP00000358963,1
6040,ENSP00000372750,0
4330,ENSP00000256906,0
5073,ENSP00000380247,1
2685,ENSP00000314606,0
5076,ENSP00000324270,0
1240,ENSP00000353920,0
108220,ENSP00000353915,0
5959,ENSP00000353165,0
5656,ENSP00000353770,0
13109,ENSP00000342560,0
5281040,ENSP00000362401,1
2239,ENSP00000260227,0
838,ENSP00000307822,1
119,ENSP00000254488,1
5280363,ENSP00000307822,1
2730,ENSP00000269848,0
160,ENSP00000352839,1
961,ENSP00000251810,1
860,ENSP00000273062,0
2230,ENSP00000372750,1
3086671,ENSP00000368646,0
4534,ENSP00000233627,0
6089,ENSP00000328835,0
5311037,ENSP00000331897,0
1117,ENSP00000332530,1
753,ENSP00000360777,1
23977,ENSP00000288022,1
312,ENSP00000396452,1
4533,ENSP00000337450,0
3372,ENSP00000219070,0
4894,ENSP00000368766,0
160,ENSP00000369960,1
4636,ENSP00000261465,0
2807,ENSP00000292513,1
4428,ENSP00000229416,0
774,ENSP00000336630,1
5362436,ENSP00000010404,0
3715,ENSP00000362463,1
1201549,ENSP00000319984,1
6324663,ENSP00000364252,0
5376,ENSP00000324648,1
439260,ENSP00000353915,1
4788,ENSP00000330032,0
16135499,ENSP00000318351,0
3158,ENSP00000306561,0
60919,ENSP00000323036,0
4782,ENSP00000315013,0
19910,ENSP00000267085,0
107640,ENSP00000407546,1
5374,ENSP00000363512,0
3086686,ENSP00000265052,0
104787,ENSP00000356480,0
945,ENSP00000381607,1
5284371,ENSP00000358770,0
890,ENSP00000385834,0
166558,ENSP00000305372,0
3981,ENSP00000337949,1
122296,ENSP00000378295,0
2973,ENSP00000338018,1
187,ENSP00000222982,0
3325,ENSP00000366506,1
5567,ENSP00000362344,0
449459,ENSP00000304501,0
1978,ENSP00000321334,0
5475158,ENSP00000355206,0
1548999,ENSP00000350616,0
84029,ENSP00000229416,0
718,ENSP00000320171,1
4601,ENSP00000320147,0
3009,ENSP00000357301,0
3514,ENSP00000260443,0
5210,ENSP00000325120,0
4171,ENSP00000353915,1
1117,ENSP00000295087,1
4639,ENSP00000367848,0
4122,ENSP00000295256,1
945,ENSP00000361465,0
5514,ENSP00000271450,0
54454,ENSP00000277480,0
951,ENSP00000307445,1
3957,ENSP00000380247,1
4828,ENSP00000215773,0
6047,ENSP00000272902,0
5374,ENSP00000354859,1
5533,ENSP00000399168,0
5610,ENSP00000370912,0
60961,ENSP00000395574,0
444795,ENSP00000237014,1
31307,ENSP00000257248,0
49836058,ENSP00000276373,0
951,ENSP00000267549,1
501390,ENSP00000308720,0
5281605,ENSP00000379839,0
5073,ENSP00000368766,1
785,ENSP00000340820,0
681,ENSP00000336630,1
39860,ENSP00000178638,0
2578,ENSP00000355279,0
5478,ENSP00000343782,1
49836058,ENSP00000272928,0
9832383,ENSP00000413074,0
5280360,ENSP00000303775,1
119,ENSP00000274547,1
838,ENSP00000354652,1
1051,ENSP00000302620,1
4666,ENSP00000323036,0
5567,ENSP00000257549,0
1050,ENSP00000308032,0
3086685,ENSP00000226840,0
445643,ENSP00000369927,0
3559,ENSP00000354859,1
9878,ENSP00000346001,0
4745,ENSP00000176183,1
1206,ENSP00000362674,0
5329098,ENSP00000346901,0
2462,ENSP00000262290,0
71246,ENSP00000254976,0
2729,ENSP00000362649,0
312,ENSP00000364486,1
3255,ENSP00000365256,0
2978,ENSP00000345659,0
5761,ENSP00000287907,1
60852,ENSP00000359285,0
156391,ENSP00000325425,0
5504,ENSP00000361894,0
2732,ENSP00000377914,0
2724385,ENSP00000258743,0
3826,ENSP00000367851,0
82146,ENSP00000324856,0
951,ENSP00000216330,0
394347,ENSP00000306920,0
4100,ENSP00000369927,0
431328,ENSP00000228740,0
44093,ENSP00000464149,1
5709,ENSP00000307259,0
753,ENSP00000325690,1
1117,ENSP00000325822,1
26721,ENSP00000322716,0
723,ENSP00000296411,0
2519,ENSP00000358730,1
4830,ENSP00000276198,1
312,ENSP00000364709,1
5282280,ENSP00000308549,1
14917,ENSP00000364898,0
3433,ENSP00000276410,0
444008,ENSP00000325120,1
2099,ENSP00000370129,0
5556,ENSP00000011292,0
222528,ENSP00000340684,0
2325,ENSP00000216714,0
16197727,ENSP00000451560,1
5195,ENSP00000254958,0
702,ENSP00000400175,1
281,ENSP00000311291,0
5278,ENSP00000254976,0
1117,ENSP00000324804,1
4920,ENSP00000370129,1
5282230,ENSP00000364252,0
5311080,ENSP00000466799,0
74989,ENSP00000276431,0
4108,ENSP00000348831,0
1117,ENSP00000267568,1
2761,ENSP00000343190,0
298,ENSP00000365256,0
5282280,ENSP00000245206,0
4865,ENSP00000405573,0
1229,ENSP00000316244,1
23930,ENSP00000220584,1
3562,ENSP00000362273,0
644077,ENSP00000338072,1
5401,ENSP00000230048,0
1117,ENSP00000360154,1
51634,ENSP00000312262,0
1117,ENSP00000272317,1
5472,ENSP00000325312,0
3916,ENSP00000380247,1
9576912,ENSP00000308750,0
129211,ENSP00000368766,1
5149021,ENSP00000313691,0
62924,ENSP00000284811,0
198792,ENSP00000340820,0
5526,ENSP00000377914,0
1132,ENSP00000269980,1
5486684,ENSP00000276198,1
3339,ENSP00000366797,0
1614,ENSP00000335357,0
6437849,ENSP00000295897,0
3916,ENSP00000176183,1
3410,ENSP00000358301,1
1548952,ENSP00000417052,1
155346,ENSP00000358963,1
5771,ENSP00000308583,0
312,ENSP00000357153,1
5677,ENSP00000337746,0
5504,ENSP00000385026,0
5870,ENSP00000265016,0
439260,ENSP00000354859,1
119058,ENSP00000264932,1
3062,ENSP00000363216,0
5420,ENSP00000264381,1
59768,ENSP00000318077,0
6230,ENSP00000206249,1
439260,ENSP00000307822,1
4402,ENSP00000308549,1
298,ENSP00000274192,0
5077,ENSP00000254066,0
4020,ENSP00000331327,0
3672,ENSP00000371554,0
3278,ENSP00000299565,0
440120,ENSP00000336687,1
5202,ENSP00000322924,1
1117,ENSP00000301141,1
60961,ENSP00000359643,1
679,ENSP00000318585,1
1219,ENSP00000261007,0
698,ENSP00000343690,0
75919,ENSP00000376349,0
3249,ENSP00000232217,0
123970,ENSP00000363512,1
3559,ENSP00000222002,0
5052,ENSP00000322450,0
5040,ENSP00000366797,0
5363,ENSP00000309148,0
4691,ENSP00000353720,0
5280360,ENSP00000363596,1
4547,ENSP00000351957,0
5572,ENSP00000361642,0
5645,ENSP00000282957,0
72430,ENSP00000399168,0
131432,ENSP00000261267,0
3386,ENSP00000325548,0
4261,ENSP00000269466,0
3961,ENSP00000273430,1
3392,ENSP00000358511,0
501390,ENSP00000311165,0
3100,ENSP00000325074,0
9865515,ENSP00000333982,0
5959,ENSP00000394624,1
122296,ENSP00000265838,0
9904,ENSP00000325120,1
4114,ENSP00000371929,0
2487,ENSP00000305974,0
60472,ENSP00000262407,0
3032,ENSP00000337915,1
2088,ENSP00000349078,1
5282280,ENSP00000359643,1
4098,ENSP00000366005,0
1978,ENSP00000337103,0
838,ENSP00000358511,1
10267,ENSP00000339933,1
16133831,ENSP00000268053,0
60857,ENSP00000316244,1
1971,ENSP00000216392,0
2914,ENSP00000253496,0
753,ENSP00000218516,1
2802,ENSP00000342056,0
5074,ENSP00000359976,0
92100,ENSP00000361125,0
91649,ENSP00000292513,0
5203,ENSP00000359539,0
5329098,ENSP00000329684,0
4919,ENSP00000255380,1
2381,ENSP00000328835,0
4917,ENSP00000368752,0
2230,ENSP00000319984,1
1117,ENSP00000216714,1
1089,ENSP00000330237,0
1117,ENSP00000409007,1
2725,ENSP00000385026,0
6675,ENSP00000266517,0
5352,ENSP00000419851,0
16004692,ENSP00000366416,1
5645,ENSP00000345023,0
4735,ENSP00000265100,0
5358,ENSP00000368438,0
6623,ENSP00000435412,0
60787,ENSP00000323780,0
65243,ENSP00000296509,0
3054,ENSP00000386171,1
23994,ENSP00000225504,1
936,ENSP00000267568,1
60809,ENSP00000258400,1
3639,ENSP00000285379,1
745,ENSP00000369100,1
71120,ENSP00000220764,0
10182969,ENSP00000416293,0
5556,ENSP00000359693,0
3562,ENSP00000444788,0
5284596,ENSP00000314407,0
51634,ENSP00000341189,0
4819,ENSP00000359151,0
439260,ENSP00000366416,1
85,ENSP00000367959,0
5533,ENSP00000387536,0
3017,ENSP00000333994,0
2499,ENSP00000296545,0
657378,ENSP00000223366,0
3715,ENSP00000393333,1
5991,ENSP00000325120,1
3285,ENSP00000337915,1
681,ENSP00000305372,1
16078,ENSP00000363596,1
2118,ENSP00000222673,0
5122,ENSP00000314407,0
19910,ENSP00000342070,1
16960,ENSP00000408860,0
4599,ENSP00000384408,0
44093,ENSP00000261208,0
2662,ENSP00000377527,0
311,ENSP00000285930,1
92100,ENSP00000377969,0
4900,ENSP00000277942,0
3559,ENSP00000372750,1
11804285,ENSP00000432481,0
753,ENSP00000371138,1
5515,ENSP00000349576,0
2729,ENSP00000327246,0
774,ENSP00000366506,1
681,ENSP00000270349,1
3054,ENSP00000368766,1
3397,ENSP00000276390,0
2783,ENSP00000263774,0
3696,ENSP00000275300,1
4296,ENSP00000342385,0
107985,ENSP00000356438,1
60843,ENSP00000371236,1
16362,ENSP00000234961,1
338,ENSP00000312606,0
774,ENSP00000366416,1
23930,ENSP00000369134,1
444020,ENSP00000447378,1
16132139,ENSP00000392709,0
4196,ENSP00000337915,1
1240,ENSP00000339328,0
5202,ENSP00000304414,1
191,ENSP00000328708,1
3177,ENSP00000247970,0
10836,ENSP00000336630,1
710,ENSP00000356972,1
1117,ENSP00000367408,1
4168,ENSP00000353915,1
151166,ENSP00000368646,0
681,ENSP00000304414,1
4488,ENSP00000387536,0
5281888,ENSP00000216392,0
3365,ENSP00000223129,0
281,ENSP00000384400,0
7019,ENSP00000396452,0
2244,ENSP00000356438,1
838,ENSP00000176183,1
6422124,ENSP00000386456,0
1983,ENSP00000215754,1
3671,ENSP00000291294,0
107688,ENSP00000360247,0
501640,ENSP00000348831,0
2914,ENSP00000348911,0
3696,ENSP00000308549,1
750,ENSP00000371236,1
1548992,ENSP00000262545,0
214,ENSP00000215980,0
5284595,ENSP00000294973,0
3823,ENSP00000328777,0
41987,ENSP00000299518,0
60961,ENSP00000245457,1
6468,ENSP00000363822,0
4748,ENSP00000256958,0
1132,ENSP00000351273,0
4296,ENSP00000000233,0
1917,ENSP00000318351,0
26644,ENSP00000280551,0
9576912,ENSP00000395574,0
3290,ENSP00000367934,0
3912,ENSP00000361666,0
1979,ENSP00000286621,0
206042,ENSP00000364486,0
2764,ENSP00000321334,1
4992,ENSP00000168216,0
23932,ENSP00000220809,0
1257,ENSP00000373169,1
91649,ENSP00000401508,0
6918155,ENSP00000335261,0
171548,ENSP00000343657,1
123885,ENSP00000262186,0
23994,ENSP00000276651,1
3086686,ENSP00000356694,0
54586,ENSP00000396308,1
5282054,ENSP00000364709,0
4036,ENSP00000290354,0
2563,ENSP00000264690,0
3961,ENSP00000296522,0
4205,ENSP00000270349,1
10634,ENSP00000216336,0
2730,ENSP00000303208,0
439260,ENSP00000362810,1
4829,ENSP00000245457,0
2477,ENSP00000316244,1
5567,ENSP00000262554,0
961,ENSP00000357651,0
5186,ENSP00000228872,0
4830,ENSP00000358963,1
941361,ENSP00000331831,0
2487,ENSP00000343204,0
4261,ENSP00000352584,0
3405,ENSP00000308137,1
114683,ENSP00000308176,0
3001028,ENSP00000222481,0
838,ENSP00000292303,1
65856,ENSP00000322991,0
312,ENSP00000372112,1
1775,ENSP00000367615,0
4171,ENSP00000337949,1
25197,ENSP00000360247,0
5280453,ENSP00000355518,0
446512,ENSP00000353820,0
5078,ENSP00000345774,0
838,ENSP00000336764,1
392622,ENSP00000324124,0
107772,ENSP00000364114,0
312,ENSP00000341682,1
41987,ENSP00000361021,0
2551,ENSP00000385026,1
5865,ENSP00000217961,0
23994,ENSP00000374219,1
2685,ENSP00000282276,0
1683,ENSP00000309148,0
1573,ENSP00000306129,0
5677,ENSP00000443459,0
3219,ENSP00000380247,1
2764,ENSP00000325690,0
501640,ENSP00000275605,0
5310985,ENSP00000354522,0
60961,ENSP00000291294,1
399618,ENSP00000285949,0
26879,ENSP00000428982,0
5137129,ENSP00000347717,0
312,ENSP00000372326,1
681,ENSP00000339377,1
126046,ENSP00000332116,0
656772,ENSP00000360406,0
2267,ENSP00000353820,1
1917,ENSP00000222002,0
4735,ENSP00000380514,0
1541,ENSP00000299727,1
247,ENSP00000358595,0
3689,ENSP00000360608,1
774,ENSP00000318077,1
4488,ENSP00000222673,0
774,ENSP00000354652,1
5074,ENSP00000386284,0
3000,ENSP00000264832,0
3086686,ENSP00000398655,1
4927,ENSP00000319984,1
3086686,ENSP00000298910,1
4788,ENSP00000264318,0
5408,ENSP00000268053,1
60769,ENSP00000303211,0
5610,ENSP00000265016,0
26879,ENSP00000327251,0
1349907,ENSP00000345282,0
3845,ENSP00000295452,0
643976,ENSP00000340820,0
439260,ENSP00000359532,1
9880,ENSP00000361465,0
60961,ENSP00000373169,1
5245,ENSP00000356953,0
2462,ENSP00000361465,0
2724385,ENSP00000253496,0
2732,ENSP00000268053,0
5073,ENSP00000215754,0
4991,ENSP00000306881,0
3585,ENSP00000260227,0
51634,ENSP00000363397,1
23994,ENSP00000254976,1
23931,ENSP00000272317,1
3343,ENSP00000395574,0
4624,ENSP00000270349,1
753,ENSP00000340684,1
100516,ENSP00000261267,0
10634,ENSP00000447149,0
443119,ENSP00000262320,0
3337,ENSP00000350911,0
644073,ENSP00000234961,1
134018,ENSP00000368727,1
3396,ENSP00000262186,1
4189,ENSP00000260682,1
3034010,ENSP00000340330,0
5538,ENSP00000377947,1
23994,ENSP00000334145,1
5467,ENSP00000222002,0
91605,ENSP00000254719,0
1541,ENSP00000255008,1
3153,ENSP00000264382,0
1117,ENSP00000226730,1
208908,ENSP00000337915,1
774,ENSP00000376349,0
5278,ENSP00000452780,0
4630,ENSP00000351706,0
54746,ENSP00000306129,1
5280961,ENSP00000385026,0
892,ENSP00000408526,1
3405,ENSP00000420914,0
10836,ENSP00000386069,1
104842,ENSP00000368752,0
439260,ENSP00000306662,1
593,ENSP00000215587,1
3916,ENSP00000295256,0
5280363,ENSP00000265729,0
445420,ENSP00000317159,0
130214,ENSP00000332812,0
937,ENSP00000339960,0
23930,ENSP00000267615,1
5056,ENSP00000206249,1
23994,ENSP00000361845,1
2726,ENSP00000337949,1
710,ENSP00000368066,1
6215,ENSP00000299178,0
9815499,ENSP00000340330,0
60785,ENSP00000011292,0
191,ENSP00000330284,1
1744,ENSP00000312262,0
1229,ENSP00000367959,1
3365,ENSP00000330032,0
2708,ENSP00000363988,0
4631,ENSP00000305372,1
1971,ENSP00000306866,0
4106,ENSP00000280154,0
5077,ENSP00000309818,0
4688,ENSP00000360538,0
3337,ENSP00000369960,1
65750,ENSP00000373169,1
119058,ENSP00000320709,0
2519,ENSP00000264193,0
60961,ENSP00000339933,1
3639,ENSP00000258168,0
2487,ENSP00000262340,0
2375,ENSP00000363822,1
4659568,ENSP00000304767,0
6834,ENSP00000319984,1
3762,ENSP00000257770,0
9880,ENSP00000363822,1
2116,ENSP00000356972,0
9865515,ENSP00000362649,1
5288209,ENSP00000253792,0
5362436,ENSP00000236826,0
23977,ENSP00000339001,0
33036,ENSP00000331201,0
60719,ENSP00000216117,0
951,ENSP00000308549,1
126941,ENSP00000304283,0
9934,ENSP00000274545,0
2550,ENSP00000252519,1
3278,ENSP00000318820,0
312,ENSP00000285979,1
4369359,ENSP00000309504,0
1065,ENSP00000319984,1
360682,ENSP00000364114,0
26644,ENSP00000394624,1
4425,ENSP00000287820,0
2381,ENSP00000306490,1
2170,ENSP00000260356,0
5137129,ENSP00000394624,1
312,ENSP00000344193,1
493570,ENSP00000263341,0
4980,ENSP00000366005,0
753,ENSP00000206249,1
114903,ENSP00000328547,0
445420,ENSP00000353679,0
9904,ENSP00000354612,0
753,ENSP00000265052,1
60769,ENSP00000291565,0
97226,ENSP00000357066,0
130214,ENSP00000344460,0
643976,ENSP00000364486,0
3100,ENSP00000306490,1
5959,ENSP00000333685,0
6013,ENSP00000269033,0
10100,ENSP00000234961,1
23930,ENSP00000359719,1
5280360,ENSP00000357727,0
65076,ENSP00000260118,0
4920,ENSP00000321845,0
122296,ENSP00000260324,0
2662,ENSP00000367102,0
4850,ENSP00000316244,1
2170,ENSP00000270349,1
3177,ENSP00000317721,0
34521,ENSP00000442050,0
60961,ENSP00000234961,1
5329102,ENSP00000301776,0
312,ENSP00000308541,1
2585,ENSP00000340820,0
2807,ENSP00000296140,0
16133798,ENSP00000366525,0
5267,ENSP00000216160,0
4993,ENSP00000306490,1
2585,ENSP00000262186,1
2162,ENSP00000366525,0
718,ENSP00000357301,0
3017,ENSP00000280362,0
5538,ENSP00000447173,1
4883,ENSP00000377527,0
16133831,ENSP00000295055,0
3883,ENSP00000254719,0
122335,ENSP00000313681,0
5374,ENSP00000011653,0
16197727,ENSP00000308541,0
5360696,ENSP00000352900,0
5610,ENSP00000356094,0
54693559,ENSP00000257549,0
702,ENSP00000348461,1
51550,ENSP00000260191,0
122033,ENSP00000403852,0
5284570,ENSP00000234961,1
9799888,ENSP00000354280,0
114683,ENSP00000317159,0
5538,ENSP00000447149,1
178013,ENSP00000395473,0
3823,ENSP00000337915,1
60961,ENSP00000293897,1
35370,ENSP00000235382,0
3059,ENSP00000327255,0
838,ENSP00000358963,1
723,ENSP00000357204,0
3107,ENSP00000300738,0
5288209,ENSP00000369134,0
9815499,ENSP00000447378,0
5677,ENSP00000382595,0
3823,ENSP00000270776,0
3278,ENSP00000216629,0
2249,ENSP00000297373,0
5072,ENSP00000340609,0
5544,ENSP00000231509,1
360682,ENSP00000335511,0
4106,ENSP00000316786,0
6918537,ENSP00000354612,0
1229,ENSP00000342007,0
2118,ENSP00000301071,0
4920,ENSP00000164139,0
637542,ENSP00000323811,0
60785,ENSP00000234454,0
3394,ENSP00000260682,1
123679,ENSP00000364289,0
4745,ENSP00000419425,0
1117,ENSP00000353731,1
387316,ENSP00000328835,0
3016,ENSP00000335592,1
6279,ENSP00000231509,1
5454,ENSP00000280155,1
4184,ENSP00000358963,1
1795,ENSP00000328173,0
4106,ENSP00000332887,0
15602694,ENSP00000299964,0
3779,ENSP00000265986,0
108182,ENSP00000343190,0
23994,ENSP00000228434,1
2094,ENSP00000363832,1
439176,ENSP00000369519,1
1971,ENSP00000253792,0
838,ENSP00000257254,1
68844,ENSP00000325120,0
15,ENSP00000466799,1
643976,ENSP00000005178,0
2332,ENSP00000308720,1
753,ENSP00000005178,1
5078,ENSP00000216254,0
5280360,ENSP00000291294,1
5163,ENSP00000216160,0
65856,ENSP00000219833,1
4429,ENSP00000381607,0
135018,ENSP00000332816,0
2239,ENSP00000354511,0
72430,ENSP00000368104,0
610479,ENSP00000408526,0
1117,ENSP00000250559,1
656629,ENSP00000353679,1
4920,ENSP00000342850,1
2561,ENSP00000354499,0
753,ENSP00000308541,1
3404,ENSP00000362810,0
214,ENSP00000245457,1
10634,ENSP00000359285,0
3406,ENSP00000308720,0
130731,ENSP00000349320,0
2726,ENSP00000319984,1
281,ENSP00000219700,1
3394,ENSP00000403852,0
723,ENSP00000355518,1
5074,ENSP00000369960,1
3177,ENSP00000218758,0
3100,ENSP00000372750,1
51577,ENSP00000305692,1
5253,ENSP00000343782,1
5524,ENSP00000309741,0
5095,ENSP00000176183,1
784,ENSP00000295400,0
9849616,ENSP00000337332,0
1893,ENSP00000335084,0
444033,ENSP00000231449,0
644345,ENSP00000244137,0
5287620,ENSP00000361850,0
4440,ENSP00000301071,0
4011,ENSP00000356920,0
702,ENSP00000318912,0
643976,ENSP00000245960,0
3715,ENSP00000269385,0
107985,ENSP00000263774,0
8758,ENSP00000319060,0
1117,ENSP00000347495,1
5352,ENSP00000384296,0
9815499,ENSP00000225740,0
4436,ENSP00000343027,0
444008,ENSP00000265641,0
493570,ENSP00000349576,0
6438354,ENSP00000346577,0
445420,ENSP00000264668,0
5360696,ENSP00000362773,0
5311067,ENSP00000367934,0
2524,ENSP00000363822,1
387316,ENSP00000441600,0
1201549,ENSP00000409378,1
439260,ENSP00000342560,1
945,ENSP00000347754,0
216326,ENSP00000304283,0
44668,ENSP00000261751,0
60919,ENSP00000300738,0
154575,ENSP00000347689,1
5464105,ENSP00000325312,0
119380,ENSP00000225831,0
10635,ENSP00000343925,1
3386,ENSP00000209668,0
3961,ENSP00000430432,0
134780,ENSP00000232219,0
51577,ENSP00000419425,0
4659568,ENSP00000395473,0
5426,ENSP00000263774,0
23930,ENSP00000367408,1
4768,ENSP00000369960,1
1609,ENSP00000315931,0
1117,ENSP00000448059,1
5578,ENSP00000352584,0
312,ENSP00000365256,1
493570,ENSP00000250018,0
123679,ENSP00000331746,0
444795,ENSP00000447149,1
