chemical,protein,label
40468198,ENSP00000386284,0
445420,ENSP00000319343,0
6918365,ENSP00000270202,0
3430,ENSP00000370223,0
2949,ENSP00000361699,0
122296,ENSP00000419027,0
166558,ENSP00000353224,0
54369,ENSP00000350616,0
5582,ENSP00000315644,1
122316,ENSP00000357907,0
2753,ENSP00000282096,1
710,ENSP00000359211,1
3086686,ENSP00000324740,1
3032,ENSP00000360372,1
961,ENSP00000308541,1
1117,ENSP00000266971,1
4495,ENSP00000310978,0
360682,ENSP00000265715,0
3962,ENSP00000276651,0
1690,ENSP00000264595,0
1775,ENSP00000432481,0
2375,ENSP00000332973,0
72271,ENSP00000356022,0
2797,ENSP00000287820,1
1613,ENSP00000319060,0
23994,ENSP00000061240,1
2724385,ENSP00000253496,0
5533,ENSP00000261707,1
5401,ENSP00000340609,0
13342,ENSP00000339479,0
5038,ENSP00000266376,0
91605,ENSP00000236959,0
723,ENSP00000356953,1
179837,ENSP00000270349,0
3883,ENSP00000288022,0
3514,ENSP00000354522,0
6446,ENSP00000455607,0
2267,ENSP00000272317,0
23994,ENSP00000378295,1
9799453,ENSP00000274547,0
2132,ENSP00000242375,0
2826,ENSP00000261707,1
1117,ENSP00000339503,1
312145,ENSP00000362674,0
23994,ENSP00000206249,1
2354,ENSP00000354193,1
1065,ENSP00000261669,0
16133798,ENSP00000366525,0
72172,ENSP00000295640,1
4584,ENSP00000418287,0
10607,ENSP00000270570,0
890,ENSP00000308541,0
1117,ENSP00000251810,1
3325,ENSP00000269033,0
200,ENSP00000349320,0
2367,ENSP00000228740,0
92730,ENSP00000362463,0
123619,ENSP00000373884,0
72438,ENSP00000229794,0
4122,ENSP00000264595,0
5329102,ENSP00000363229,0
1117,ENSP00000278412,0
13804,ENSP00000313350,0
2802,ENSP00000333994,0
312,ENSP00000355599,1
1798,ENSP00000367608,1
1593,ENSP00000262554,0
5578,ENSP00000396308,1
1935,ENSP00000317842,1
6037,ENSP00000270139,0
200,ENSP00000262352,0
26757,ENSP00000367309,1
9875401,ENSP00000455607,0
753,ENSP00000358525,1
3446,ENSP00000322991,1
5288209,ENSP00000369519,0
5472,ENSP00000337773,0
4330,ENSP00000352222,0
3696,ENSP00000261326,0
60852,ENSP00000364486,0
23994,ENSP00000350491,1
3054,ENSP00000261523,0
285,ENSP00000265593,0
468595,ENSP00000358595,0
3001028,ENSP00000235521,0
2051,ENSP00000061240,0
11301,ENSP00000370571,0
1117,ENSP00000330032,1
66414,ENSP00000332887,0
2051,ENSP00000346148,0
6291,ENSP00000264668,0
6013,ENSP00000325822,1
5056,ENSP00000260682,1
1051,ENSP00000348234,1
393599,ENSP00000332369,0
20469,ENSP00000377954,0
1148,ENSP00000305302,1
1795,ENSP00000263980,1
156391,ENSP00000334592,0
6279,ENSP00000369927,1
72438,ENSP00000363965,0
446156,ENSP00000265729,0
57363,ENSP00000242375,1
71120,ENSP00000337825,0
3043,ENSP00000216410,0
5210,ENSP00000298248,0
753,ENSP00000312262,1
23994,ENSP00000318820,1
23977,ENSP00000452780,1
123631,ENSP00000342235,1
25476,ENSP00000350616,0
6918365,ENSP00000335084,0
2499,ENSP00000349687,1
281,ENSP00000333994,1
3392,ENSP00000231509,1
2803,ENSP00000312326,1
5073,ENSP00000417052,0
6917908,ENSP00000211122,0
1546,ENSP00000262584,0
951,ENSP00000347839,0
2051,ENSP00000269571,1
5420,ENSP00000348911,0
338,ENSP00000348911,0
6436,ENSP00000320043,0
450,ENSP00000275300,1
3387,ENSP00000267845,0
82146,ENSP00000366488,0
5408,ENSP00000231509,1
6441264,ENSP00000328547,0
23994,ENSP00000265164,1
3449,ENSP00000308024,0
5329099,ENSP00000393312,1
9395,ENSP00000264381,1
166558,ENSP00000359211,0
5203,ENSP00000319814,0
5743,ENSP00000276651,0
71246,ENSP00000361021,0
4624,ENSP00000411593,0
4908,ENSP00000398655,0
3158,ENSP00000301071,0
718,ENSP00000252945,0
3154,ENSP00000285379,1
1541,ENSP00000243167,1
151165,ENSP00000353920,0
2132,ENSP00000323036,0
16135499,ENSP00000457031,0
5408,ENSP00000406157,0
11556427,ENSP00000377083,0
68740,ENSP00000362273,0
41987,ENSP00000325312,0
951,ENSP00000245457,1
1117,ENSP00000314649,1
53232,ENSP00000445175,0
119058,ENSP00000306397,1
3559,ENSP00000222002,0
312,ENSP00000264914,1
942,ENSP00000315602,1
6623,ENSP00000363822,1
59693,ENSP00000325822,1
68760,ENSP00000398632,0
3310,ENSP00000251588,0
314,ENSP00000368140,1
1065,ENSP00000261416,0
444795,ENSP00000363822,1
5530,ENSP00000367309,1
4488,ENSP00000350928,0
6918537,ENSP00000323036,0
1548886,ENSP00000285379,0
3151,ENSP00000221130,0
5287844,ENSP00000266970,1
3973,ENSP00000215832,1
1071,ENSP00000360519,1
1440,ENSP00000235835,0
443119,ENSP00000273588,0
3168,ENSP00000262186,1
656629,ENSP00000266376,0
5381226,ENSP00000238379,0
206042,ENSP00000216911,1
6918537,ENSP00000258743,0
593,ENSP00000305974,0
24466,ENSP00000418447,0
23925,ENSP00000289004,1
71307,ENSP00000302232,0
312,ENSP00000278742,1
3406,ENSP00000265016,0
4196,ENSP00000231509,1
2088,ENSP00000313681,0
2973,ENSP00000333982,0
3440,ENSP00000389948,0
4205,ENSP00000224356,0
311,ENSP00000339933,1
745,ENSP00000382595,0
23994,ENSP00000360635,1
753,ENSP00000216194,1
3107,ENSP00000300738,0
439176,ENSP00000221801,1
44093,ENSP00000228740,1
5544,ENSP00000216336,0
5287620,ENSP00000302967,0
6305,ENSP00000347495,1
4894,ENSP00000363115,0
5381,ENSP00000370213,0
23994,ENSP00000305714,1
71616,ENSP00000359719,0
54586,ENSP00000307235,0
4261,ENSP00000245960,0
3748,ENSP00000372326,0
784,ENSP00000357920,1
393599,ENSP00000229239,0
60648,ENSP00000236959,0
3403,ENSP00000260682,1
57379345,ENSP00000217901,0
4599,ENSP00000274793,1
1148,ENSP00000235521,1
4742,ENSP00000332679,0
23994,ENSP00000304697,1
5894,ENSP00000306866,0
2968,ENSP00000306561,0
4984,ENSP00000356037,0
9878,ENSP00000292596,0
3767,ENSP00000307786,0
312,ENSP00000232607,1
3086685,ENSP00000363205,0
890,ENSP00000382021,0
123885,ENSP00000285900,0
2308,ENSP00000355645,0
104842,ENSP00000399168,0
753,ENSP00000359976,1
753,ENSP00000358107,1
710,ENSP00000371929,0
5251896,ENSP00000286479,0
124886,ENSP00000358727,1
171548,ENSP00000306397,0
3676,ENSP00000374219,0
6291,ENSP00000406157,0
23930,ENSP00000261733,1
2462,ENSP00000237858,0
3449,ENSP00000344460,0
1117,ENSP00000349078,1
11626560,ENSP00000216484,0
3290,ENSP00000010404,0
27991,ENSP00000288022,0
2449,ENSP00000393333,1
2801,ENSP00000332679,0
312,ENSP00000221130,1
12560,ENSP00000222673,0
5035,ENSP00000358525,0
10635,ENSP00000369816,1
119,ENSP00000265294,1
446157,ENSP00000306606,0
3168,ENSP00000334592,0
5281708,ENSP00000366410,0
5281708,ENSP00000343925,1
213043,ENSP00000396308,1
3062,ENSP00000216194,0
124886,ENSP00000326031,0
1117,ENSP00000418447,1
4477,ENSP00000295101,0
54454,ENSP00000305302,0
5486,ENSP00000290866,0
5582,ENSP00000324740,0
5076,ENSP00000363822,0
3559,ENSP00000277010,1
2156,ENSP00000260227,0
753,ENSP00000364114,1
5210,ENSP00000219833,1
134018,ENSP00000335357,0
1613,ENSP00000370376,0
60843,ENSP00000371236,1
3403,ENSP00000261900,0
3449,ENSP00000322421,0
753,ENSP00000329374,1
5401,ENSP00000331912,0
65020,ENSP00000261937,0
4442,ENSP00000356729,0
5311,ENSP00000362649,1
402,ENSP00000225174,0
10607,ENSP00000309649,0
3034010,ENSP00000274793,1
92730,ENSP00000420914,0
5267,ENSP00000362674,0
23994,ENSP00000350941,1
4913,ENSP00000341551,0
1071,ENSP00000346827,0
11597571,ENSP00000011292,0
1117,ENSP00000205402,1
312,ENSP00000321334,1
3675,ENSP00000319343,0
4917,ENSP00000340523,0
3964,ENSP00000262719,0
753,ENSP00000297988,1
1134,ENSP00000257770,1
6279,ENSP00000231509,1
1117,ENSP00000303211,1
5538,ENSP00000360939,0
3086671,ENSP00000269159,0
644345,ENSP00000358327,1
3154,ENSP00000300900,1
3403,ENSP00000328835,0
16134896,ENSP00000376177,1
130731,ENSP00000349320,0
3168,ENSP00000350491,0
934,ENSP00000329357,1
91649,ENSP00000321988,0
1662,ENSP00000262735,0
65019,ENSP00000326424,0
9395,ENSP00000266560,0
23994,ENSP00000357461,0
3255,ENSP00000260356,0
312,ENSP00000363812,1
114683,ENSP00000355518,0
59693,ENSP00000358770,0
5280363,ENSP00000336687,0
5311067,ENSP00000307235,0
443119,ENSP00000280346,0
16362,ENSP00000323811,0
6675,ENSP00000245312,1
121963,ENSP00000269385,0
1935,ENSP00000278412,0
114903,ENSP00000302441,0
2156,ENSP00000253004,0
3826,ENSP00000356438,1
134018,ENSP00000299518,0
123970,ENSP00000274547,0
644077,ENSP00000353679,0
5381,ENSP00000324124,0
176870,ENSP00000317272,1
5360696,ENSP00000338082,0
3598,ENSP00000356729,0
4402,ENSP00000419425,0
5677,ENSP00000409007,0
3696,ENSP00000262186,1
4819,ENSP00000351706,0
501390,ENSP00000336528,0
5280723,ENSP00000217244,0
41774,ENSP00000397582,1
33624,ENSP00000353820,1
1117,ENSP00000263025,1
5991,ENSP00000346901,0
753,ENSP00000302564,1
2733,ENSP00000223095,0
5363,ENSP00000361151,0
702,ENSP00000295101,1
1132,ENSP00000323811,1
5352,ENSP00000289957,0
119182,ENSP00000389103,0
4080,ENSP00000355523,0
305,ENSP00000384400,1
1546,ENSP00000234454,0
130731,ENSP00000322991,0
50599,ENSP00000264595,0
1071,ENSP00000354511,0
123015,ENSP00000263431,0
5610,ENSP00000216254,0
12560,ENSP00000273062,0
311,ENSP00000452780,1
4631609,ENSP00000263182,0
2807,ENSP00000252996,0
23994,ENSP00000337332,1
187,ENSP00000343690,0
23925,ENSP00000263038,1
1117,ENSP00000290349,1
4042,ENSP00000261349,0
3446,ENSP00000262352,0
4044,ENSP00000299964,0
3675,ENSP00000265729,0
3325,ENSP00000226840,0
2354,ENSP00000285379,0
72968,ENSP00000315774,0
216326,ENSP00000005178,0
314,ENSP00000361642,1
5656,ENSP00000261707,1
3220,ENSP00000308750,0
3016,ENSP00000368752,0
444732,ENSP00000362649,1
1548952,ENSP00000417052,1
94701,ENSP00000370129,0
147912,ENSP00000300093,0
3825,ENSP00000335261,0
443119,ENSP00000405965,0
1701,ENSP00000276390,1
457954,ENSP00000333994,0
23994,ENSP00000248114,1
4020,ENSP00000396452,0
5556,ENSP00000381412,0
23930,ENSP00000296122,1
3998,ENSP00000219240,0
5991,ENSP00000271450,0
312,ENSP00000355517,1
4383,ENSP00000369038,0
2909,ENSP00000304408,0
5282280,ENSP00000349003,1
312,ENSP00000285979,1
71246,ENSP00000416293,0
91649,ENSP00000265294,0
5324345,ENSP00000386171,0
3883,ENSP00000355086,0
753,ENSP00000414019,1
5287969,ENSP00000419782,1
4495,ENSP00000337761,0
5352,ENSP00000366156,0
5566,ENSP00000265724,1
3845,ENSP00000440698,0
2332,ENSP00000231487,1
679,ENSP00000337825,1
5562,ENSP00000356853,0
26879,ENSP00000267568,0
2800,ENSP00000315931,0
55283,ENSP00000339960,0
4100,ENSP00000365160,0
4911,ENSP00000282397,0
3034010,ENSP00000322716,0
36314,ENSP00000326424,0
16129682,ENSP00000225504,0
5311447,ENSP00000282096,0
312,ENSP00000339260,1
3433,ENSP00000285949,0
3165,ENSP00000372191,0
1204,ENSP00000359285,1
5726,ENSP00000263431,0
291,ENSP00000408695,0
71120,ENSP00000264690,0
424,ENSP00000382595,1
9824,ENSP00000353224,0
501640,ENSP00000348831,0
4908,ENSP00000216160,0
3396,ENSP00000262186,1
753,ENSP00000259271,1
119380,ENSP00000319343,0
3671,ENSP00000215754,1
178013,ENSP00000274192,1
9799888,ENSP00000224356,1
3155,ENSP00000277120,0
755,ENSP00000299529,0
5530,ENSP00000340684,1
2170,ENSP00000232217,0
501390,ENSP00000308032,0
115146,ENSP00000307786,1
5523,ENSP00000269385,0
753,ENSP00000270142,1
57363,ENSP00000384490,0
5610,ENSP00000358223,0
3547,ENSP00000347942,0
9880,ENSP00000273588,0
2733,ENSP00000318820,0
1405,ENSP00000225174,0
122172,ENSP00000312663,0
311,ENSP00000250378,1
126941,ENSP00000307235,0
24360,ENSP00000354280,0
2578,ENSP00000219240,0
5329098,ENSP00000261937,1
5077,ENSP00000372023,0
3559,ENSP00000264047,0
1117,ENSP00000300738,1
753,ENSP00000370989,1
104858,ENSP00000258385,0
2333,ENSP00000379839,0
4114,ENSP00000305714,0
610,ENSP00000403852,0
593,ENSP00000403852,1
1132,ENSP00000405455,1
23930,ENSP00000248114,0
3154,ENSP00000322909,0
27991,ENSP00000222553,0
119182,ENSP00000264382,0
5894,ENSP00000357204,0
16135499,ENSP00000339328,0
314,ENSP00000219789,1
5757,ENSP00000231509,1
9395,ENSP00000282397,0
60843,ENSP00000228872,0
3035905,ENSP00000217901,0
2524,ENSP00000419692,1
1117,ENSP00000225275,1
23930,ENSP00000369134,1
3823,ENSP00000360317,1
864,ENSP00000261208,0
424,ENSP00000221742,1
5538,ENSP00000363822,1
3285,ENSP00000414019,0
15,ENSP00000343925,1
1117,ENSP00000377969,1
6918638,ENSP00000252029,0
753,ENSP00000312606,1
312,ENSP00000339503,1
65856,ENSP00000406157,0
1117,ENSP00000361699,1
5372,ENSP00000234310,1
9823820,ENSP00000419027,0
4114,ENSP00000371929,0
6438354,ENSP00000354522,0
23994,ENSP00000358022,1
3385,ENSP00000264170,0
23994,ENSP00000369141,1
679,ENSP00000305714,1
1117,ENSP00000360317,1
1210,ENSP00000342235,0
5287844,ENSP00000265734,1
160,ENSP00000303424,1
860,ENSP00000261890,0
2161,ENSP00000245816,0
5408,ENSP00000285979,1
564,ENSP00000382021,0
119461,ENSP00000217961,0
312,ENSP00000348944,1
5770,ENSP00000285930,0
4205,ENSP00000356920,0
4179,ENSP00000417052,0
3295,ENSP00000322898,0
16133831,ENSP00000268053,0
45272686,ENSP00000356671,0
54454,ENSP00000265016,0
94701,ENSP00000355523,0
753,ENSP00000227868,1
122335,ENSP00000309504,0
25880656,ENSP00000347839,0
1117,ENSP00000267163,1
2719,ENSP00000273588,0
170361,ENSP00000262178,0
39042,ENSP00000311291,0
5304,ENSP00000312286,0
5833,ENSP00000231509,1
1201549,ENSP00000262290,0
5329102,ENSP00000398655,1
15602694,ENSP00000250559,0
72968,ENSP00000359793,0
2116,ENSP00000260116,1
5567,ENSP00000220764,0
5251896,ENSP00000319788,0
2968,ENSP00000303575,0
5311101,ENSP00000231509,1
6675,ENSP00000308750,0
149,ENSP00000309591,0
3363,ENSP00000371138,0
5790,ENSP00000368226,0
3017,ENSP00000303211,1
4485,ENSP00000304697,0
1117,ENSP00000336762,1
4011,ENSP00000313420,0
34521,ENSP00000023897,0
15,ENSP00000363822,1
2247,ENSP00000347689,0
1810907,ENSP00000363021,0
5324345,ENSP00000265174,0
2732,ENSP00000363988,0
1117,ENSP00000332816,1
6436,ENSP00000360549,0
5757,ENSP00000325120,1
122296,ENSP00000352835,0
1051,ENSP00000322991,1
54687,ENSP00000340943,0
5040,ENSP00000216330,1
119182,ENSP00000369055,0
657378,ENSP00000356920,0
643976,ENSP00000266560,0
312,ENSP00000254958,1
5381,ENSP00000302967,0
5381226,ENSP00000354677,0
51577,ENSP00000275525,0
445154,ENSP00000360372,1
4042,ENSP00000336528,1
4584,ENSP00000366525,0
6468,ENSP00000349003,0
3391,ENSP00000288022,0
44093,ENSP00000290866,1
692,ENSP00000255030,0
60961,ENSP00000339933,1
2719,ENSP00000311291,0
3034010,ENSP00000350941,0
5280363,ENSP00000320709,0
446156,ENSP00000357461,0
1683,ENSP00000309148,0
3054,ENSP00000359353,0
4788,ENSP00000356480,0
757,ENSP00000332296,0
119,ENSP00000061240,0
51634,ENSP00000225430,0
610479,ENSP00000337103,0
5251896,ENSP00000356438,0
6436,ENSP00000263038,0
2949,ENSP00000337915,0
445643,ENSP00000337915,1
3121,ENSP00000369530,0
4865,ENSP00000231420,0
23930,ENSP00000340736,1
3767,ENSP00000360372,1
10096344,ENSP00000216336,0
6291,ENSP00000361021,0
5278,ENSP00000319501,0
23994,ENSP00000322898,1
644077,ENSP00000328777,0
3238,ENSP00000226299,1
25201794,ENSP00000261783,0
213023,ENSP00000365160,0
1541,ENSP00000200676,0
23931,ENSP00000378191,1
3384,ENSP00000308024,0
4976,ENSP00000408695,0
3433,ENSP00000361151,0
5662,ENSP00000340684,0
5426,ENSP00000231948,1
1071,ENSP00000299529,1
440120,ENSP00000336687,1
23925,ENSP00000302232,1
753,ENSP00000396452,1
5284627,ENSP00000280701,0
5472,ENSP00000360372,1
160355,ENSP00000266970,1
9878,ENSP00000339740,0
122172,ENSP00000372654,0
394347,ENSP00000335511,0
4080,ENSP00000360372,0
3964,ENSP00000219240,0
3086686,ENSP00000346148,1
72172,ENSP00000317721,0
961,ENSP00000256104,1
5073,ENSP00000324740,0
2099,ENSP00000301141,0
23930,ENSP00000261783,1
31703,ENSP00000327417,0
1440,ENSP00000406220,0
450,ENSP00000376176,0
31307,ENSP00000318351,0
5330286,ENSP00000257904,1
68570,ENSP00000300093,0
5381226,ENSP00000335304,0
5408,ENSP00000321821,1
2088,ENSP00000354522,0
643976,ENSP00000355046,1
213023,ENSP00000373674,0
2519,ENSP00000181383,0
2914,ENSP00000324124,0
43815,ENSP00000317721,0
4889,ENSP00000229794,0
9395,ENSP00000340330,0
1117,ENSP00000355330,1
3450,ENSP00000256078,0
2800,ENSP00000234590,0
951,ENSP00000245552,0
644345,ENSP00000295256,0
2120,ENSP00000358525,0
247,ENSP00000295454,0
5282280,ENSP00000378306,0
5029,ENSP00000312286,0
3009,ENSP00000357066,1
23930,ENSP00000325312,1
5452,ENSP00000353820,1
10182969,ENSP00000364709,1
85,ENSP00000312189,1
5994,ENSP00000447173,1
2332,ENSP00000308720,1
750,ENSP00000264381,1
14917,ENSP00000321334,0
753,ENSP00000262407,1
4451,ENSP00000360608,0
5283454,ENSP00000301891,0
446155,ENSP00000260682,1
4920,ENSP00000275300,1
2162,ENSP00000360406,1
593,ENSP00000361465,1
3394,ENSP00000319730,0
3059,ENSP00000309477,0
3016,ENSP00000367848,1
4488,ENSP00000346901,0
444033,ENSP00000377721,0
10140,ENSP00000368438,0
6436,ENSP00000216392,0
2051,ENSP00000011653,0
35370,ENSP00000302441,0
4020,ENSP00000359998,0
447700,ENSP00000327070,0
5283731,ENSP00000287820,0
23994,ENSP00000300093,1
5376,ENSP00000379680,0
610479,ENSP00000408526,0
4688,ENSP00000367545,0
24360,ENSP00000199280,0
5408,ENSP00000308032,1
119607,ENSP00000238018,0
2267,ENSP00000321656,0
4451,ENSP00000332116,0
4536,ENSP00000349687,0
681,ENSP00000270349,1
285,ENSP00000340943,0
3857,ENSP00000215904,0
6437849,ENSP00000320147,0
6441264,ENSP00000262290,0
134018,ENSP00000352222,0
23930,ENSP00000325863,1
1810907,ENSP00000392411,0
36314,ENSP00000265724,1
4442,ENSP00000332973,0
5453,ENSP00000280154,0
5287969,ENSP00000221130,0
2732,ENSP00000265734,0
750,ENSP00000373918,1
444033,ENSP00000240327,0
222528,ENSP00000264668,0
596,ENSP00000286648,1
114903,ENSP00000328547,0
5280346,ENSP00000367934,1
10133,ENSP00000280154,0
4736,ENSP00000337450,0
312,ENSP00000302564,1
5645,ENSP00000364709,0
65020,ENSP00000353731,0
5757,ENSP00000275300,1
876,ENSP00000270142,1
6675,ENSP00000266517,0
4488,ENSP00000215773,0
5381,ENSP00000354961,0
5288209,ENSP00000266971,0
4380,ENSP00000285379,0
942,ENSP00000312663,1
753,ENSP00000300738,1
23994,ENSP00000212015,1
122335,ENSP00000313681,0
753,ENSP00000363822,1
23930,ENSP00000366488,1
151165,ENSP00000358022,0
3017,ENSP00000240139,0
55283,ENSP00000216951,0
10634,ENSP00000340330,0
107971,ENSP00000307241,0
151069,ENSP00000366797,0
5527,ENSP00000393312,0
5280723,ENSP00000353770,0
311,ENSP00000367615,1
10634,ENSP00000265689,0
698,ENSP00000303147,0
54454,ENSP00000256958,1
23994,ENSP00000306866,1
1775,ENSP00000260682,1
151166,ENSP00000286301,0
681,ENSP00000303424,1
6917908,ENSP00000319343,0
4599,ENSP00000216862,0
23994,ENSP00000223095,1
11597571,ENSP00000360645,0
38409,ENSP00000297261,0
753,ENSP00000261416,1
1541,ENSP00000325425,0
129806,ENSP00000367934,0
1405,ENSP00000264382,0
5056,ENSP00000228740,1
5691,ENSP00000369100,0
784,ENSP00000371535,0
4735,ENSP00000356037,0
6446,ENSP00000349003,0
68760,ENSP00000319060,0
2308,ENSP00000339399,0
745,ENSP00000346805,0
3964,ENSP00000242375,0
2118,ENSP00000359151,0
4402,ENSP00000178638,0
593,ENSP00000368439,1
3086686,ENSP00000431418,1
9966051,ENSP00000304697,0
718,ENSP00000211122,0
311,ENSP00000344193,1
2909,ENSP00000265724,1
77918,ENSP00000344829,1
148211,ENSP00000363832,0
3310,ENSP00000356713,0
23994,ENSP00000325120,1
312,ENSP00000303147,1
757,ENSP00000319814,0
5329102,ENSP00000332816,1
1089,ENSP00000322788,0
31307,ENSP00000274192,0
3295,ENSP00000300900,1
1117,ENSP00000267615,1
6380,ENSP00000435412,0
50599,ENSP00000354532,1
126941,ENSP00000325425,0
5726,ENSP00000343925,0
6291,ENSP00000359353,0
4306515,ENSP00000315931,0
5283454,ENSP00000370737,0
5994,ENSP00000209668,0
72968,ENSP00000448165,0
2833,ENSP00000217133,1
5280346,ENSP00000364649,1
27991,ENSP00000412237,0
401133,ENSP00000304782,0
11597571,ENSP00000366005,0
936,ENSP00000267568,1
1117,ENSP00000285930,1
9933475,ENSP00000363046,0
401133,ENSP00000408860,0
5408,ENSP00000454071,0
1893,ENSP00000322898,0
4584,ENSP00000353904,0
753,ENSP00000353483,1
66414,ENSP00000256383,0
9400,ENSP00000247970,1
124886,ENSP00000327246,0
170361,ENSP00000305714,0
1132,ENSP00000369134,1
3054,ENSP00000418287,0
3823,ENSP00000270776,0
2267,ENSP00000358867,0
6230,ENSP00000364697,0
4178,ENSP00000274192,0
5420,ENSP00000353770,0
3220,ENSP00000410732,0
1201549,ENSP00000220584,0
785,ENSP00000353820,0
11597571,ENSP00000317272,1
28417,ENSP00000260682,1
757,ENSP00000235382,0
1071,ENSP00000221859,0
2730,ENSP00000351908,0
5210,ENSP00000265986,0
440120,ENSP00000264193,0
5097,ENSP00000339001,0
107640,ENSP00000308032,0
4369359,ENSP00000168216,0
119058,ENSP00000466420,1
951,ENSP00000320147,0
11556427,ENSP00000363205,0
4542,ENSP00000363822,1
2154,ENSP00000265164,0
97272,ENSP00000265729,0
4624,ENSP00000270349,1
1117,ENSP00000272317,1
6037,ENSP00000450560,1
1893,ENSP00000233627,0
4078,ENSP00000419782,0
5352624,ENSP00000278407,0
3598,ENSP00000216194,0
2131,ENSP00000303575,0
4369359,ENSP00000292180,0
54688,ENSP00000263331,0
5470,ENSP00000349320,0
6436,ENSP00000261900,0
4160,ENSP00000379680,0
753,ENSP00000304915,1
5283454,ENSP00000265100,0
3016,ENSP00000328973,1
2120,ENSP00000257904,0
3562,ENSP00000295897,1
753,ENSP00000362924,1
4178,ENSP00000368066,0
43815,ENSP00000370989,0
1117,ENSP00000357066,1
3086671,ENSP00000261326,0
3081361,ENSP00000261937,1
149,ENSP00000266970,0
1117,ENSP00000342235,1
2332,ENSP00000309148,1
3295,ENSP00000309741,0
1117,ENSP00000373918,1
47318,ENSP00000346901,0
6305,ENSP00000235521,1
9642,ENSP00000269033,0
1117,ENSP00000301178,1
9933475,ENSP00000288135,1
54369,ENSP00000307900,0
4917,ENSP00000216330,0
4160,ENSP00000364731,0
447700,ENSP00000305480,0
1117,ENSP00000291565,1
122024,ENSP00000260508,0
71120,ENSP00000278407,0
44093,ENSP00000298248,0
4383,ENSP00000268097,0
26757,ENSP00000446743,0
2818,ENSP00000408860,0
312,ENSP00000216774,1
108156,ENSP00000349687,1
1071,ENSP00000222553,0
2563,ENSP00000418287,0
1051,ENSP00000370737,1
4456,ENSP00000303211,1
122335,ENSP00000295897,0
107706,ENSP00000263621,1
4917,ENSP00000234454,0
107640,ENSP00000358814,0
130731,ENSP00000333551,0
16133798,ENSP00000340943,1
936,ENSP00000337332,1
876,ENSP00000339960,0
5523,ENSP00000356070,0
312,ENSP00000364898,1
103535,ENSP00000328173,0
11597571,ENSP00000358770,1
23994,ENSP00000264426,1
41774,ENSP00000366482,0
2156,ENSP00000209929,0
1117,ENSP00000272298,1
156391,ENSP00000367102,1
501390,ENSP00000311165,0
123015,ENSP00000288135,1
444,ENSP00000373715,0
1440,ENSP00000260682,0
936,ENSP00000212015,1
2130,ENSP00000362576,0
23994,ENSP00000364486,1
1117,ENSP00000228872,1
23930,ENSP00000297373,1
710,ENSP00000370912,0
2132,ENSP00000272102,0
5005,ENSP00000290866,1
3793,ENSP00000297792,0
402,ENSP00000298472,0
4042,ENSP00000262948,0
6279,ENSP00000343925,1
68844,ENSP00000315212,0
657378,ENSP00000265100,0
130731,ENSP00000353904,0
311,ENSP00000358327,1
51577,ENSP00000304283,0
5472,ENSP00000324648,1
1072,ENSP00000319060,0
784,ENSP00000316339,1
1117,ENSP00000405573,1
1935,ENSP00000312286,0
5755,ENSP00000215904,0
1821,ENSP00000345771,0
890,ENSP00000353920,1
961,ENSP00000354876,1
126941,ENSP00000315644,1
5677,ENSP00000365926,0
57363,ENSP00000299855,0
2833,ENSP00000327246,0
4536,ENSP00000342850,0
679,ENSP00000367851,0
108156,ENSP00000336528,0
9782,ENSP00000231509,1
6505803,ENSP00000353770,0
2156,ENSP00000402084,0
178013,ENSP00000267101,0
5544,ENSP00000420269,0
1986,ENSP00000178638,1
5936,ENSP00000295101,0
213023,ENSP00000361405,0
16362,ENSP00000337915,1
1051,ENSP00000371535,1
3009,ENSP00000328973,0
13109,ENSP00000337332,0
444795,ENSP00000332296,1
6441264,ENSP00000299565,0
450,ENSP00000226444,1
9865515,ENSP00000264047,0
3168,ENSP00000340523,0
65020,ENSP00000295101,0
16157882,ENSP00000362353,1
446156,ENSP00000209668,0
15602694,ENSP00000273588,0
2807,ENSP00000235835,0
934,ENSP00000331831,1
5610,ENSP00000297785,0
5329102,ENSP00000353452,1
5466,ENSP00000335261,0
60852,ENSP00000328173,0
439260,ENSP00000199280,0
3973,ENSP00000301634,0
5352624,ENSP00000258145,0
3220,ENSP00000206249,1
314,ENSP00000389948,1
945,ENSP00000381607,1
1683,ENSP00000284440,0
5408,ENSP00000344460,0
3032,ENSP00000328973,0
5405,ENSP00000285900,0
9270,ENSP00000296545,0
1089,ENSP00000260447,0
60787,ENSP00000262306,0
4976,ENSP00000376177,0
445354,ENSP00000370989,0
23994,ENSP00000362361,1
305,ENSP00000311873,0
446156,ENSP00000218758,0
718,ENSP00000320709,0
3035905,ENSP00000337450,0
4011,ENSP00000234454,0
4477,ENSP00000302227,0
945,ENSP00000327251,1
4534,ENSP00000430269,0
4666,ENSP00000269571,1
3739,ENSP00000333568,0
23994,ENSP00000362649,1
3405,ENSP00000308137,1
23994,ENSP00000261900,1
15602694,ENSP00000265073,0
124886,ENSP00000418603,0
4042,ENSP00000343925,1
4196,ENSP00000446743,0
60791,ENSP00000318820,0
5726,ENSP00000296522,0
5567,ENSP00000378890,0
5408,ENSP00000360991,1
60961,ENSP00000286621,1
19910,ENSP00000322421,0
5282054,ENSP00000385746,0
2550,ENSP00000262719,0
934,ENSP00000264818,0
5833,ENSP00000359211,0
